region,maker,model,national,local,convNational,convLocal
안성시,기아,더뉴EV6 롱레인지 4WD 20인치,5320000,3190000,1000000,300000
안성시,기아,더뉴EV6 스탠다드,5010000,3000000,1000000,300000
안성시,기아,레이 EV 2WD 14인치 1인승 밴,4570000,2740000,910000,270000
안성시,기아,레이 EV 2WD 14인치 2인승 밴,4570000,2740000,910000,270000
안성시,기아,레이 EV 2WD 14인치 4인승 승용,4570000,2740000,910000,270000
안성시,메르세데스벤츠코리아,EQA 250(Facelift),1900000,1140000,380000,110000
안성시,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),1540000,920000,310000,90000
안성시,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),1620000,970000,320000,100000
안성시,볼보자동차코리아,볼보 EX30 Single Motor ER,2470000,1480000,490000,150000
안성시,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,2220000,1330000,440000,130000
안성시,비와이디코리아,(단종)BYD ATTO 3,1260000,750000,250000,80000
안성시,비와이디코리아,(단종)BYD DOLPHIN,1090000,650000,220000,70000
안성시,비와이디코리아,(단종)BYD DOLPHIN Active,1320000,790000,260000,80000
안성시,비와이디코리아,(단종)BYD SEAL,1690000,1010000,340000,100000
안성시,비와이디코리아,(단종)BYD SEAL Dynamic AWD,1510000,900000,300000,90000
안성시,비와이디코리아,(단종)BYD SEALION 7,1520000,910000,300000,90000
안성시,케이지모빌리티,토레스 EVX 18인치,3540000,2120000,710000,210000
안성시,케이지모빌리티,토레스 EVX 18인치(2026),3610000,2160000,720000,220000
안성시,케이지모빌리티,토레스 EVX 20인치,3440000,2060000,690000,210000
안성시,케이지모빌리티,토레스 EVX 20인치(2026),3540000,2120000,710000,210000
안성시,케이지모빌리티,(단종)토레스 EVX 2WD 18인치,3270000,1960000,650000,200000
안성시,케이지모빌리티,(단종)토레스 EVX 2WD 20인치,3120000,1870000,620000,190000
안성시,테슬라코리아,Model 3 Performance,2000000,1200000,400000,120000
안성시,테슬라코리아,Model 3 Premium Long Range RWD,4200000,2520000,840000,250000
안성시,테슬라코리아,Model 3 Premium Long Range RWD(5999만원),2100000,1260000,420000,130000
안성시,테슬라코리아,Model 3 RWD,1680000,1000000,340000,100000
안성시,테슬라코리아,Model 3 RWD(2025),1680000,1000000,340000,100000
안성시,테슬라코리아,Model Y L AWD,2150000,1260000,430000,130000
안성시,테슬라코리아,Model Y Long Range(2025),2100000,1260000,420000,130000
안성시,테슬라코리아,Model Y Premium Long Range,2100000,1260000,420000,130000
안성시,테슬라코리아,Model Y Premium RWD,1700000,1020000,340000,100000
안성시,테슬라코리아,Model Y RWD(2025),1700000,1020000,340000,100000
안성시,폭스바겐그룹코리아,ID.4 Pro,4320000,2590000,860000,260000
안성시,폭스바겐그룹코리아,Q4 45 e-tron,2060000,1230000,410000,120000
안성시,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,2060000,1230000,410000,120000
안성시,폭스바겐그룹코리아,(단종)Q6 e-tron performance,2200000,1320000,440000,130000
안성시,폭스바겐그룹코리아,iD.5 Pro,4730000,2830000,950000,290000
안성시,현대자동차,ELECTRIFIED G80,2700000,1620000,540000,160000
안성시,현대자동차,ELECTRIFIED GV70 AWD 19인치,2610000,1560000,520000,160000
안성시,현대자동차,ELECTRIFIED GV70 AWD 20인치,2450000,1470000,490000,150000
안성시,현대자동차,GV60 스탠다드 2WD 19인치,2850000,1710000,570000,170000
안성시,현대자동차,GV60 스탠다드 AWD 19인치,2720000,1630000,540000,160000
안성시,현대자동차,GV60 스탠다드 AWD 20인치,2610000,1560000,520000,160000
안성시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,5640000,3380000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,5670000,3400000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,5590000,3350000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,5410000,3240000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,4830000,2890000,970000,290000
안성시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,5580000,3340000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,5320000,3190000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,5100000,3060000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,5700000,3420000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,5700000,3420000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,5700000,3420000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,5600000,3360000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,5700000,3420000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,5530000,3310000,1000000,300000
안성시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,5370000,3220000,1000000,300000
안성시,현대자동차,스타리아 라운지 일렉트릭 7인승,2290000,1370000,460000,140000
안성시,현대자동차,스타리아 리무진 일렉트릭 6인승,2290000,1370000,460000,140000
안성시,현대자동차,아이오닉6 N,2500000,1500000,500000,150000
안성시,현대자동차,아이오닉9 성능형 AWD,2720000,1630000,540000,160000
안성시,현대자동차,아이오닉9 항속형 2WD,2740000,1640000,550000,170000
안성시,현대자동차,아이오닉9 항속형 AWD,2710000,1620000,540000,160000
안성시,현대자동차,캐스퍼 일렉트릭 기본형 15인치,4900000,2940000,980000,290000
안성시,현대자동차,캐스퍼 일렉트릭 크로스 17인치,4870000,2920000,970000,290000
안성시,현대자동차,캐스퍼 일렉트릭 항속형 15인치,4900000,2940000,980000,290000
안성시,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),4900000,2940000,980000,290000
안성시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,5140000,3080000,1000000,300000
안성시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,5140000,3080000,1000000,300000
안성시,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,4590000,2750000,920000,280000
안성시,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,4370000,2620000,870000,260000
김포시,BMW,MINI Aceman E,4000000,1600000,800000,240000
김포시,BMW,MINI Aceman SE,4000000,1600000,800000,240000
김포시,BMW,MINI Cooper SE,3960000,1580000,790000,240000
김포시,BMW,MINI Countryman E,2170000,860000,430000,130000
김포시,BMW,MINI Countryman SE ALL4,2030000,810000,410000,120000
김포시,BMW,MINI JCW Aceman E,1970000,780000,390000,120000
김포시,BMW,MINI JCW E,1910000,760000,380000,110000
김포시,BMW,i4 M60 LCI (71HD),2330000,930000,470000,140000
김포시,BMW,i4 eDrive 40 LCI(21HD),2440000,970000,490000,150000
김포시,BMW,i4 eDrive 40 LCI(61HD),2560000,1020000,510000,150000
김포시,BMW,i5 eDrive 40,2620000,1040000,520000,160000
김포시,BMW,iX1 eDrive20,2120000,840000,420000,130000
김포시,BMW,iX1 eDrive20(11HM),2350000,940000,470000,140000
김포시,BMW,iX1 xDrive30,1920000,760000,380000,110000
김포시,BMW,iX2 eDrive20,2140000,850000,430000,130000
김포시,BMW,iX2 eDrive20(71GN),2390000,950000,480000,140000
김포시,BMW,iX3 50 xDrive,2750000,1100000,550000,170000
김포시,기아,EV3 GT,2480000,990000,500000,150000
김포시,기아,EV3 롱레인지 2WD 17인치,5550000,2220000,1000000,300000
김포시,기아,EV3 롱레인지 2WD 19인치,5550000,2220000,1000000,300000
김포시,기아,EV3 롱레인지 4WD 19인치,5390000,2150000,1000000,300000
김포시,기아,EV3 스탠다드 2WD,4690000,1870000,940000,280000
김포시,기아,EV4 GT,2550000,1020000,510000,150000
김포시,기아,EV4 롱레인지 2WD 17인치,5550000,2220000,1000000,300000
김포시,기아,EV4 롱레인지 2WD 19인치,5550000,2220000,1000000,300000
김포시,기아,EV4 롱레인지 4WD 19인치,5540000,2210000,1000000,300000
김포시,기아,EV4 롱레인지 GTL 2WD 19인치,5550000,2220000,1000000,300000
김포시,기아,EV4 스탠다드 2WD 17인치,5120000,2040000,1000000,300000
김포시,기아,EV4 스탠다드 2WD 19인치,4810000,1920000,960000,290000
김포시,기아,EV5 GT,2320000,920000,460000,140000
김포시,기아,EV5 롱레인지 2WD,5520000,2200000,1000000,300000
김포시,기아,EV5 롱레인지 4WD 18인치,4990000,1990000,1000000,300000
김포시,기아,EV5 롱레인지 4WD 19인치,4930000,1970000,990000,300000
김포시,기아,EV9 GT,2450000,980000,490000,150000
김포시,기아,EV9 롱레인지 2WD 19인치,2700000,1080000,540000,160000
김포시,기아,EV9 롱레인지 2WD 20인치,2680000,1070000,540000,160000
김포시,기아,EV9 롱레인지 4WD 19인치,2540000,1010000,510000,150000
김포시,기아,EV9 롱레인지 4WD 21인치,2600000,1040000,520000,160000
김포시,기아,EV9 롱레인지 GTL 4WD 21인치,2520000,1000000,500000,150000
김포시,기아,EV9 스탠다드,2370000,940000,470000,140000
김포시,기아,PV5 패신저 5인승 롱레인지,4580000,1830000,920000,280000
김포시,기아,Pv5 WAV(비용 미지원),6480000,2590000,1000000,300000
김포시,기아,Pv5 WAV(비용 지원),4480000,1790000,900000,270000
김포시,기아,(단종)The all-new Kia Niro EV,4890000,1950000,980000,290000
김포시,기아,더뉴EV6 롱레인지 2WD 19인치,5700000,2280000,1000000,300000
김포시,기아,더뉴EV6 롱레인지 2WD 20인치,5590000,2230000,1000000,300000
김포시,기아,더뉴EV6 롱레인지 4WD 19인치,5610000,2240000,1000000,300000
김포시,기아,더뉴EV6 롱레인지 4WD 20인치,5320000,2120000,1000000,300000
김포시,기아,더뉴EV6 스탠다드,5010000,2000000,1000000,300000
김포시,기아,레이 EV 2WD 14인치 1인승 밴,4570000,1820000,910000,270000
김포시,기아,레이 EV 2WD 14인치 2인승 밴,4570000,1820000,910000,270000
김포시,기아,레이 EV 2WD 14인치 4인승 승용,4570000,1820000,910000,270000
김포시,메르세데스벤츠코리아,EQA 250(Facelift),1900000,760000,380000,110000
김포시,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),1540000,610000,310000,90000
김포시,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),1620000,640000,320000,100000
김포시,볼보자동차코리아,볼보 EX30 Single Motor ER,2470000,980000,490000,150000
김포시,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,2220000,880000,440000,130000
김포시,비와이디코리아,(단종)BYD ATTO 3,1260000,500000,250000,80000
김포시,비와이디코리아,(단종)BYD DOLPHIN,1090000,430000,220000,70000
김포시,비와이디코리아,(단종)BYD DOLPHIN Active,1320000,520000,260000,80000
김포시,비와이디코리아,(단종)BYD SEAL,1690000,670000,340000,100000
김포시,비와이디코리아,(단종)BYD SEAL Dynamic AWD,1510000,600000,300000,90000
김포시,비와이디코리아,(단종)BYD SEALION 7,1520000,600000,300000,90000
김포시,케이지모빌리티,토레스 EVX 18인치,3540000,1410000,710000,210000
김포시,케이지모빌리티,토레스 EVX 18인치(2026),3610000,1440000,720000,220000
김포시,케이지모빌리티,토레스 EVX 20인치,3440000,1370000,690000,210000
김포시,케이지모빌리티,토레스 EVX 20인치(2026),3540000,1410000,710000,210000
김포시,케이지모빌리티,(단종)토레스 EVX 2WD 18인치,3270000,1300000,650000,200000
김포시,케이지모빌리티,(단종)토레스 EVX 2WD 20인치,3120000,1240000,620000,190000
김포시,테슬라코리아,Model 3 Performance,2000000,800000,400000,120000
김포시,테슬라코리아,Model 3 Premium Long Range RWD,4200000,1680000,840000,250000
김포시,테슬라코리아,Model 3 Premium Long Range RWD(5999만원),2100000,840000,420000,130000
김포시,테슬라코리아,Model 3 RWD,1680000,670000,340000,100000
김포시,테슬라코리아,Model 3 RWD(2025),1680000,670000,340000,100000
김포시,테슬라코리아,Model Y L AWD,2150000,840000,430000,130000
김포시,테슬라코리아,Model Y Long Range(2025),2100000,840000,420000,130000
김포시,테슬라코리아,Model Y Premium Long Range,2100000,840000,420000,130000
김포시,테슬라코리아,Model Y Premium RWD,1700000,680000,340000,100000
김포시,테슬라코리아,Model Y RWD(2025),1700000,680000,340000,100000
김포시,폭스바겐그룹코리아,ID.4 Pro,4320000,1720000,860000,260000
김포시,폭스바겐그룹코리아,Q4 45 e-tron,2060000,820000,410000,120000
김포시,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,2060000,820000,410000,120000
김포시,폭스바겐그룹코리아,(단종)Q6 e-tron performance,2200000,880000,440000,130000
김포시,폭스바겐그룹코리아,iD.5 Pro,4730000,1890000,950000,290000
김포시,폴스타오토모티브코리아,Polestar 4 Coupe Dual Motor,1680000,670000,340000,100000
김포시,폴스타오토모티브코리아,Polestar 4 Coupe Rear Motor,1810000,720000,360000,110000
김포시,현대자동차,ELECTRIFIED G80,2700000,1080000,540000,160000
김포시,현대자동차,ELECTRIFIED GV70 AWD 19인치,2610000,1040000,520000,160000
김포시,현대자동차,ELECTRIFIED GV70 AWD 20인치,2450000,980000,490000,150000
김포시,현대자동차,GV60 스탠다드 2WD 19인치,2850000,1140000,570000,170000
김포시,현대자동차,GV60 스탠다드 AWD 19인치,2720000,1080000,540000,160000
김포시,현대자동차,GV60 스탠다드 AWD 20인치,2610000,1040000,520000,160000
김포시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,5640000,2250000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,5670000,2260000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,5590000,2230000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,5410000,2160000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,4830000,1930000,970000,290000
김포시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,5580000,2230000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,5320000,2120000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,5100000,2040000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,5700000,2280000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,5700000,2280000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,5700000,2280000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,5600000,2240000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,5700000,2280000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,5530000,2210000,1000000,300000
김포시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,5370000,2140000,1000000,300000
김포시,현대자동차,스타리아 라운지 일렉트릭 7인승,2290000,910000,460000,140000
김포시,현대자동차,스타리아 리무진 일렉트릭 6인승,2290000,910000,460000,140000
김포시,현대자동차,아이오닉6 N,2500000,1000000,500000,150000
김포시,현대자동차,아이오닉9 성능형 AWD,2720000,1080000,540000,160000
김포시,현대자동차,아이오닉9 항속형 2WD,2740000,1090000,550000,170000
김포시,현대자동차,아이오닉9 항속형 AWD,2710000,1080000,540000,160000
김포시,현대자동차,캐스퍼 일렉트릭 기본형 15인치,4900000,1960000,980000,290000
김포시,현대자동차,캐스퍼 일렉트릭 크로스 17인치,4870000,1940000,970000,290000
김포시,현대자동차,캐스퍼 일렉트릭 항속형 15인치,4900000,1960000,980000,290000
김포시,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),4900000,1960000,980000,290000
김포시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,5140000,2050000,1000000,300000
김포시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,5140000,2050000,1000000,300000
김포시,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,4590000,1830000,920000,280000
김포시,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,4370000,1740000,870000,260000
화성시,BMW,MINI Aceman E,4000000,1330000,800000,260000
화성시,BMW,MINI Aceman SE,4000000,1330000,800000,260000
화성시,BMW,MINI Cooper SE,3960000,1320000,790000,260000
화성시,BMW,MINI Countryman E,2170000,720000,430000,140000
